,BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
1093,21-74612,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,120.0,
1094,21-74621,,2021-06-23 16:00:00,,CF_NIV_SUIV,,,,
1095,21-74623,,2021-07-23 11:00:00,,CF_NIV_SUIV,,6.0,,
1096,21-74624,,2021-07-09 11:00:00,,CF_NIV_SUIV,,4.0,,
1097,21-74625,,2021-07-09 13:00:00,,CF_NIV_SUIV,,4.0,,
1098,21-74627,,2021-07-02 11:00:00,,CF_NIV_SUIV,,6.0,,
1099,21-74628,,2021-06-30 11:00:00,,CF_NIV_SUIV,,,120.0,
1100,21-74629,,2021-07-09 15:00:00,,CF_NIV_SUIV,,4.0,,
1101,21-74631,,2021-07-16 15:00:00,,CF_NIV_SUIV,,,,
1102,21-74634,,2021-07-06 11:00:00,,CF_NIV_SUIV,,,,
1103,21-74636,,2021-06-30 11:00:00,,CF_NIV_SUIV,,,,
1104,21-74637,,2021-06-22 11:00:00,2021-07-11 22:00:00,CF_NIV_SUIV,,,,
1105,21-74638,,2021-06-23 11:00:00,,CF_NIV_SUIV,,,60.0,
1106,21-74640,,2021-07-01 15:00:00,,CF_NIV_SUIV,,,120.0,
1107,21-74643,,2021-06-30 10:00:00,,CF_NIV_SUIV,,3.0,,
1108,21-74644,,2021-06-25 11:00:00,,CF_NIV_SUIV,,,90.0,
1109,21-74645,,2021-07-05 12:00:00,,CF_NIV_SUIV,,4.0,,
1110,21-74646,,2021-08-16 15:00:00,2021-09-23 22:00:00,CF_NIV_SUIV,,5.0,,
1111,21-74647,,2021-07-08 16:00:00,,CF_NIV_SUIV,,4.0,,
1112,21-74648,,2021-06-18 15:00:00,,CF_NIV_SUIV,,,180.0,
1113,21-74649,,2021-06-28 15:00:00,,CF_NIV_SUIV,,4.0,,
1114,21-74650,,2021-07-09 10:30:00,,CF_NIV_SUIV,,,,
1115,21-74651,,2021-07-07 11:00:00,,CF_NIV_SUIV,,,,
1116,21-74660,,2021-07-09 11:00:00,,CF_NIV_SUIV,,6.0,,
1117,21-74662,,2021-07-05 09:00:00,,CF_NIV_SUIV,,6.0,,
1118,21-74663,,2021-07-08 11:00:00,,CF_NIV_SUIV,,,,
1119,21-74664,,2021-06-23 16:30:00,,CF_NIV_SUIV,,,,
1120,21-74666,,2021-06-21 10:30:00,,CF_NIV_SUIV,,,,
1121,21-74667,,2021-06-23 11:00:00,,CF_NIV_SUIV,,,,
1122,21-74668,,2021-07-01 15:00:00,,CF_NIV_SUIV,,4.0,,
1123,21-74669,,2021-06-25 15:00:00,,CF_NIV_SUIV,,,150.0,
1124,21-74670,,2021-06-30 11:30:00,,CF_NIV_SUIV,,6.0,,
1125,21-74671,,2021-06-25 11:00:00,,CF_NIV_SUIV,,4.0,,
1126,21-74672,,2021-07-15 10:00:00,,CF_NIV_SUIV,,6.0,,
1127,21-74673,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,120.0,
1128,21-74674,,2021-06-23 15:00:00,,CF_NIV_SUIV,,6.0,,
1129,21-74675,,2021-06-25 22:59:00,,CF_NIV_SUIV,,4.0,,
1130,21-74681,,2021-07-05 11:00:00,,CF_NIV_SUIV,,6.0,,
1131,21-74683,,2021-07-02 11:00:00,,CF_NIV_SUIV,,1.0,,
1132,21-74684,,2021-07-05 13:30:00,,CF_NIV_SUIV,,4.0,,
1133,21-74685,,2021-06-21 11:00:00,,CF_NIV_SUIV,,,,
1134,21-74686,,2021-06-24 11:00:00,,CF_NIV_SUIV,,6.0,,
1135,21-74687,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,120.0,
1136,21-74688,,2021-06-22 15:00:00,,CF_NIV_SUIV,,,120.0,
1137,21-74689,,2021-07-01 11:00:00,,CF_NIV_SUIV,,,120.0,
1138,21-74690,,2021-07-05 11:00:00,,CF_NIV_SUIV,,4.0,,
1139,21-74691,,2021-06-28 11:00:00,,CF_NIV_SUIV,,4.0,,
1140,21-74699,,2021-07-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1141,21-74700,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,90.0,
1142,21-74701,,2021-06-23 11:00:00,,CF_NIV_SUIV,,4.0,,
1143,21-74702,,2021-06-30 11:00:00,,CF_NIV_SUIV,,,180.0,
1144,21-74703,,2021-06-23 11:00:00,,CF_NIV_SUIV,,,120.0,
1145,21-74704,,2021-06-21 17:00:00,,CF_NIV_SUIV,,6.0,,
1146,21-74705,2021-07-02 11:00:00,,,CF_NIV_SUIV,,,,
1147,21-74706,,2021-06-21 11:00:00,,CF_NIV_SUIV,,,90.0,
1148,21-74707,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,90.0,
1149,21-74713,,2021-07-05 11:00:00,,CF_NIV_SUIV,,3.0,,
1150,21-74725,,2021-07-09 11:30:00,,CF_NIV_SUIV,,,,
1151,21-74726,,2021-06-19 18:00:00,,CF_NIV_SUIV,,,120.0,
1152,21-74728,,2021-07-26 15:00:00,,CF_NIV_SUIV,,4.0,,
1153,21-74730,,2021-07-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1154,21-74732,,2021-07-07 11:00:00,,CF_NIV_SUIV,,5.0,,
1155,21-74742,,2021-06-25 15:00:00,,CF_NIV_SUIV,,,,
1156,21-74743,,2021-07-21 11:00:00,,CF_NIV_SUIV,,4.0,,
1157,21-74744,,2021-07-16 15:00:00,,CF_NIV_SUIV,,6.0,,
1158,21-74745,,2021-07-02 16:00:00,,CF_NIV_SUIV,,,,
1159,21-74746,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,,
1160,21-74747,,2021-08-06 11:00:00,,CF_NIV_SUIV,,,,
1161,21-74749,,2021-07-01 11:00:00,,CF_NIV_SUIV,,,120.0,
1162,21-74752,,2021-06-25 11:00:00,,CF_NIV_SUIV,,,,
1163,21-74755,,2021-07-05 11:30:00,,CF_NIV_SUIV,,6.0,,
1164,21-74756,,2021-07-30 11:00:00,,CF_NIV_SUIV,,,120.0,
1165,21-74757,,2021-07-06 15:00:00,,CF_NIV_SUIV,,6.0,,
1166,21-74758,,2021-07-12 06:00:00,,CF_NIV_SUIV,,,,
1167,21-74759,,2021-07-16 15:00:00,,CF_NIV_SUIV,,4.0,,
1168,21-74760,,2021-07-07 16:00:00,,CF_NIV_SUIV,,6.0,,
1169,21-74761,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,,
1170,21-74762,,2021-07-22 16:00:00,,CF_NIV_SUIV,,,,
1171,21-74764,,2021-07-05 11:00:00,,CF_NIV_SUIV,,7.0,,
1172,21-74765,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
1173,21-74766,,2021-07-19 11:00:00,,CF_NIV_SUIV,,6.0,,
1174,21-74767,,2021-06-24 11:00:00,,CF_NIV_SUIV,,6.0,,
1175,21-74768,,2021-07-03 09:00:00,,CF_NIV_SUIV,,,,
1176,21-74769,,2021-06-24 11:00:00,,CF_NIV_SUIV,,,120.0,
1177,21-74770,,2021-06-18 11:00:00,,CF_NIV_SUIV,,,120.0,
1178,21-74771,,2021-07-05 11:00:00,,CF_NIV_SUIV,,6.0,,
1179,21-74772,,2021-06-24 15:00:00,,CF_NIV_SUIV,,3.0,,
1180,21-74773,,2021-06-18 16:00:00,,CF_NIV_SUIV,,,120.0,
1181,21-74777,,2021-07-16 16:00:00,,CF_NIV_SUIV,,,,
1182,21-74778,,2021-07-09 13:00:00,,CF_NIV_SUIV,,,120.0,
1183,21-74782,,2021-07-07 11:00:00,,CF_NIV_SUIV,,4.0,,
1184,21-74784,,2021-07-16 14:00:00,,CF_NIV_SUIV,,,,
1185,21-74792,,2021-06-24 15:00:00,,CF_NIV_SUIV,,,,
1186,21-74795,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
1187,21-74798,,2021-07-08 11:15:00,,CF_NIV_SUIV,,,120.0,
1188,21-74801,,2021-07-07 11:00:00,,CF_NIV_SUIV,,5.0,,
1189,21-74802,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,,
1190,21-74803,,2021-06-29 11:00:00,,CF_NIV_SUIV,,,,
1191,21-74806,,2021-07-08 11:00:00,,CF_NIV_SUIV,,3.0,,
1192,21-74807,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,,
1193,21-74809,,2021-07-05 11:30:00,,CF_NIV_SUIV,,,,
1194,21-74810,,2021-06-25 21:00:00,,CF_NIV_SUIV,,,180.0,
1195,21-74811,,2021-07-06 11:00:00,,CF_NIV_SUIV,,4.0,,
1196,21-74812,,2021-07-05 11:00:00,,CF_NIV_SUIV,,6.0,,
1197,21-74814,,2021-07-16 11:00:00,,CF_NIV_SUIV,,4.0,,
1198,21-74815,,2021-07-05 10:00:00,,CF_NIV_SUIV,,4.0,,
1199,21-74816,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,120.0,
1200,21-74818,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,180.0,
1201,21-74819,,2021-07-06 16:00:00,,CF_NIV_SUIV,,5.0,,
1202,21-74820,,2021-06-25 11:00:00,,CF_NIV_SUIV,,,120.0,
1203,21-74821,,2021-07-07 11:00:00,,CF_NIV_SUIV,,6.0,,
1204,21-74822,,2021-06-24 11:00:00,,CF_NIV_SUIV,,4.0,,
1205,21-74823,,2021-06-24 15:00:00,,CF_NIV_SUIV,,3.0,,
1206,21-74824,,2021-07-05 15:00:00,,CF_NIV_SUIV,,3.0,,
1207,21-74825,,2021-06-24 15:00:00,,CF_NIV_SUIV,,3.0,,
1208,21-74826,,2021-06-24 11:00:00,,CF_NIV_SUIV,,6.0,,
1209,21-74846,,2021-07-20 14:00:00,,CF_NIV_SUIV,,4.0,,
1210,21-74848,,2021-06-28 15:00:00,,CF_NIV_SUIV,,,150.0,
1211,21-74849,,2021-07-06 11:00:00,,CF_NIV_SUIV,,3.0,,
1212,21-74851,,2021-06-24 13:00:00,,CF_NIV_SUIV,,8.0,,
1213,21-74853,,2021-06-24 11:00:00,,CF_NIV_SUIV,,,120.0,
1214,21-74854,,2021-06-17 11:00:00,,CF_NIV_SUIV,,,120.0,
1215,21-74856,,2021-07-16 11:00:00,,CF_NIV_SUIV,,6.0,,
1216,21-74858,,2021-06-28 11:30:00,,CF_NIV_SUIV,,,,
1217,21-74861,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
1218,21-74862,,2021-06-24 11:00:00,,CF_NIV_SUIV,,,120.0,
1219,21-74863,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
1220,21-74865,,2021-06-25 15:00:00,,CF_NIV_SUIV,,,120.0,
1221,21-74868,,2021-06-28 13:00:00,,CF_NIV_SUIV,,,,
1222,21-74869,,2021-06-21 11:00:00,,CF_NIV_SUIV,,6.0,,
1223,21-74870,,2021-06-30 11:00:00,,CF_NIV_SUIV,,,120.0,
1224,21-74871,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,,
1225,21-74874,,2021-09-29 14:00:00,,CF_NIV_SUIV,,8.0,,
1226,21-74875,,2021-06-25 16:00:00,,CF_NIV_SUIV,,,30.0,
1227,21-74876,,2021-07-05 15:00:00,,CF_NIV_SUIV,,6.0,,
1228,21-74877,,2021-06-24 15:00:00,,CF_NIV_SUIV,,,90.0,
1229,21-74880,,2021-07-09 11:00:00,,CF_NIV_SUIV,,4.0,,
1230,21-74882,,2021-07-16 15:00:00,,CF_NIV_SUIV,,,90.0,
1231,21-74883,,2021-07-09 09:00:00,,CF_NIV_SUIV,,4.0,,
1232,21-74884,,2021-07-05 11:00:00,,CF_NIV_SUIV,,8.0,,
1233,21-74885,,2021-06-25 11:00:00,,CF_NIV_SUIV,,6.0,,
1234,21-74886,,2021-07-08 10:00:00,,CF_NIV_SUIV,,4.0,,
1235,21-74887,,2021-06-28 11:00:00,,CF_NIV_SUIV,,6.0,,
1236,21-74888,,2021-06-18 16:00:00,,CF_NIV_SUIV,,,,
1237,21-74889,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,120.0,
1238,21-74890,,2021-07-05 15:00:00,,CF_NIV_SUIV,,5.0,,
1239,21-74891,,2021-06-24 11:00:00,,CF_NIV_SUIV,,4.0,,
1240,21-74892,,2021-09-30 11:00:00,,CF_NIV_SUIV,,4.0,,
1241,21-74893,,2021-06-30 16:00:00,,CF_NIV_SUIV,,,120.0,
1242,21-74897,,2021-06-24 11:00:00,,CF_NIV_SUIV,,,150.0,
1243,21-74898,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
1244,21-74902,,2021-07-05 10:00:00,,CF_NIV_SUIV,,,,
1245,21-74907,,2021-07-16 15:00:00,,CF_NIV_SUIV,,6.0,,
1246,21-74909,,2021-07-08 11:00:00,,CF_NIV_SUIV,,4.0,,
1247,21-74912,,2021-07-13 11:00:00,,CF_NIV_SUIV,,,,
1248,21-74915,,2021-07-01 11:00:00,,CF_NIV_SUIV,,,,
1249,21-74916,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,,
1250,21-74919,,2021-06-30 11:00:00,,CF_NIV_SUIV,,,120.0,
1251,21-74924,,2021-07-05 11:00:00,,CF_NIV_SUIV,,4.0,,
1252,21-74928,,2021-07-09 15:00:00,,CF_NIV_SUIV,,,180.0,
1253,21-74929,,2021-07-05 14:00:00,,CF_NIV_SUIV,,4.0,,
1254,21-74931,,2021-07-05 16:00:00,,CF_NIV_SUIV,,,,
1255,21-74932,,2021-06-24 11:00:00,,CF_NIV_SUIV,,,,
1256,21-74933,,2021-07-02 16:00:00,,CF_NIV_SUIV,,,90.0,
1257,21-74934,,2021-06-21 11:00:00,,CF_NIV_SUIV,,,,
1258,21-74935,,2021-06-28 15:00:00,,CF_NIV_SUIV,,4.0,,
1259,21-74938,,2021-07-01 16:00:00,,CF_NIV_SUIV,,,150.0,
1260,21-74939,,2021-06-25 16:00:00,,CF_NIV_SUIV,,,,
1261,21-74943,,2021-08-31 11:00:00,,CF_NIV_SUIV,,6.0,,
1262,21-74944,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,120.0,
1263,21-74946,,2021-07-05 14:00:00,,CF_NIV_SUIV,,,90.0,
1264,21-74947,,2021-07-05 11:00:00,,CF_NIV_SUIV,,3.0,,
1265,21-74950,,2021-06-28 15:00:00,,CF_NIV_SUIV,,,,
1266,21-74951,2021-06-28 11:00:00,2021-07-01 11:00:00,2021-07-09 22:00:00,CF_NIV_SUIV,,,,
1267,21-74952,,2021-07-06 11:00:00,,CF_NIV_SUIV,,6.0,,
1268,21-74956,,2021-06-25 11:00:00,,CF_NIV_SUIV,,,,
1269,21-74957,,2021-07-09 11:00:00,,CF_NIV_SUIV,,6.0,,
1270,21-74958,,2021-06-21 15:00:00,,CF_NIV_SUIV,,3.0,,
1271,21-74959,,2021-06-25 15:00:00,,CF_NIV_SUIV,,,120.0,
1272,21-74960,,2021-06-25 11:00:00,,CF_NIV_SUIV,,,120.0,
1273,21-74961,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,120.0,
1274,21-74962,,2021-07-07 11:00:00,,CF_NIV_SUIV,,4.0,,
1275,21-74964,,2021-06-24 11:00:00,,CF_NIV_SUIV,,6.0,,
1276,21-74965,,2021-07-07 15:00:00,,CF_NIV_SUIV,,6.0,,
1277,21-74966,,2021-06-28 19:00:00,,CF_NIV_SUIV,,4.0,,
1278,21-74967,,2021-06-21 11:00:00,,CF_NIV_SUIV,,4.0,,
1279,21-74968,,2021-07-06 16:00:00,,CF_NIV_SUIV,,4.0,,
1280,21-74970,,2021-06-25 15:00:00,,CF_NIV_SUIV,,,180.0,
1281,21-74971,,2021-07-20 16:00:00,,CF_NIV_SUIV,,6.0,,
1282,21-74972,,2021-07-01 11:00:00,,CF_NIV_SUIV,,4.0,,
1283,21-74973,,2021-06-24 11:00:00,,CF_NIV_SUIV,,4.0,,
1284,21-74979,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,,
1285,21-74990,,2021-06-23 16:00:00,,CF_NIV_SUIV,,,,
1286,21-74991,,2021-06-22 11:00:00,,CF_NIV_SUIV,,,,
1287,21-74992,,2021-07-01 15:00:00,,CF_NIV_SUIV,,,120.0,
1288,21-74993,,2021-07-09 15:00:00,,CF_NIV_SUIV,,4.0,,
1289,21-74994,,2021-06-30 11:00:00,,CF_NIV_SUIV,,4.0,,
1290,21-74997,,2021-06-28 22:55:00,,CF_NIV_SUIV,,,120.0,
1291,21-74998,,2021-07-16 15:00:00,,CF_NIV_SUIV,,,180.0,
1292,21-74999,,2021-06-30 16:00:00,,CF_NIV_SUIV,,,,
1293,21-75000,,2021-06-28 15:00:00,,CF_NIV_SUIV,,,,
1294,21-75001,,2021-07-28 11:00:00,,CF_NIV_SUIV,,,,
1295,21-75002,,2021-07-19 11:00:00,,CF_NIV_SUIV,,,,
1296,21-75003,,2021-06-24 11:00:00,,CF_NIV_SUIV,,,,
1297,21-75004,,2021-07-02 19:00:00,,CF_NIV_SUIV,,4.0,,
1298,21-75005,,2021-07-07 15:00:00,,CF_NIV_SUIV,,6.0,,
1299,21-75006,,2021-08-02 11:00:00,,CF_NIV_SUIV,,6.0,,
1300,21-75007,,2021-07-09 11:00:00,,CF_NIV_SUIV,,5.0,,
1301,21-75008,2021-06-25 11:00:00,,,CF_NIV_SUIV,,5.0,,
1302,21-75012,,2021-07-08 13:00:00,,CF_NIV_SUIV,,,,
1303,21-75017,,2021-06-28 11:00:00,,CF_NIV_SUIV,,3.0,,
1304,21-75020,,2021-06-23 11:00:00,,CF_NIV_SUIV,,,,
1305,21-75021,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
1306,21-75023,,2021-06-24 22:00:00,,CF_NIV_SUIV,,,180.0,
1307,21-75027,,2021-07-23 10:00:00,,CF_NIV_SUIV,,,,
1308,21-75028,,2021-06-23 11:00:00,,CF_NIV_SUIV,,,,
1309,21-75029,,2021-07-05 15:30:00,,CF_NIV_SUIV,,4.0,,
1310,21-75030,,2021-07-20 09:00:00,,CF_NIV_SUIV,,,120.0,
1311,21-75033,,2021-07-09 10:00:00,,CF_NIV_SUIV,,6.0,,
1312,21-75036,,2021-06-25 11:00:00,,CF_NIV_SUIV,,,120.0,
1313,21-75037,,2021-07-06 15:00:00,,CF_NIV_SUIV,,4.0,,
1314,21-75038,,2021-07-15 11:00:00,,CF_NIV_SUIV,,,,
1315,21-75042,,2021-07-09 11:00:00,,CF_NIV_SUIV,,4.0,,
1316,21-75043,,2021-07-12 11:00:00,,CF_NIV_SUIV,,4.0,,
1317,21-75045,,2021-06-23 16:00:00,,CF_NIV_SUIV,,4.0,,
1318,21-75047,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,,
1319,21-75048,2021-07-02 11:00:00,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
1320,21-75049,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,,
1321,21-75051,,2021-07-12 11:30:00,,CF_NIV_SUIV,,,,
1322,21-75052,,2021-10-04 11:00:00,,CF_NIV_SUIV,,,,
1323,21-75053,,2021-07-06 15:00:00,,CF_NIV_SUIV,,4.0,,
1324,21-75054,,2021-07-09 11:00:00,,CF_NIV_SUIV,,8.0,,
1325,21-75056,,2021-06-25 11:00:00,,CF_NIV_SUIV,,4.0,,
1326,21-75057,,2021-07-19 15:00:00,,CF_NIV_SUIV,,180.0,,
1327,21-75058,,2021-07-01 11:00:00,,CF_NIV_SUIV,,4.0,,
1328,21-75060,,2021-07-05 13:30:00,,CF_NIV_SUIV,,4.0,,
1329,21-75062,,2021-07-05 11:00:00,,CF_NIV_SUIV,,4.0,,
1330,21-75069,,2021-07-05 11:00:00,,CF_NIV_SUIV,,3.0,,
1331,21-75070,,2021-07-09 11:00:00,,CF_NIV_SUIV,,4.0,,
1332,21-75072,,2021-06-28 15:00:00,,CF_NIV_SUIV,,3.0,,
1333,21-75073,,2021-06-24 11:00:00,,CF_NIV_SUIV,,,,
1334,21-75075,,2021-07-05 11:00:00,,CF_NIV_SUIV,,12.0,,
1335,21-75077,,2021-06-22 11:00:00,,CF_NIV_SUIV,,,180.0,
1336,21-75080,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,180.0,
1337,21-75082,,2021-07-19 11:00:00,,CF_NIV_SUIV,,6.0,,
1338,21-75083,,2021-07-07 16:00:00,,CF_NIV_SUIV,,,,
1339,21-75084,2021-06-25 15:00:00,,,CF_NIV_SUIV,,,180.0,
1340,21-75085,,2021-07-05 15:30:00,,CF_NIV_SUIV,,,,
1341,21-75086,,2021-06-29 11:00:00,,CF_NIV_SUIV,,,,
1342,21-75088,,2021-06-25 11:00:00,,CF_NIV_SUIV,,,120.0,
1343,21-75089,,2021-07-21 11:00:00,,CF_NIV_SUIV,,,,
1344,21-75090,2021-06-29 11:00:00,2021-06-30 11:00:00,,CF_NIV_SUIV,,,,
1345,21-75092,,2021-07-05 11:00:00,,CF_NIV_SUIV,,4.0,,
1346,21-75094,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
1347,21-75095,,2021-07-06 11:00:00,,CF_NIV_SUIV,,3.0,,
1348,21-75097,,2021-07-22 16:00:00,,CF_NIV_SUIV,,4.0,,
1349,21-75099,,2021-08-02 16:00:00,,CF_NIV_SUIV,,4.0,,
1350,21-75101,,2021-07-08 11:00:00,,CF_NIV_SUIV,,,,
1351,21-75104,,2021-07-04 23:00:00,,CF_NIV_SUIV,,,,
1352,21-75105,,2021-07-09 11:00:00,,CF_NIV_SUIV,,,,
1353,21-75106,,2021-06-28 15:00:00,,CF_NIV_SUIV,,,,
1354,21-75108,,2021-07-07 11:00:00,,CF_NIV_SUIV,,4.0,,
1355,21-75110,,2021-06-24 11:00:00,,CF_NIV_SUIV,,,,
1356,21-75111,,2021-07-02 11:00:00,,CF_NIV_SUIV,,4.0,,
1357,21-75112,,2021-07-05 15:00:00,,CF_NIV_SUIV,,4.0,,
1358,21-75117,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,,
1359,21-75118,,2021-06-25 13:00:00,,CF_NIV_SUIV,,8.0,,
1360,21-75120,,2021-06-25 11:00:00,,CF_NIV_SUIV,,,90.0,
1361,21-75123,,2021-07-27 11:00:00,,CF_NIV_SUIV,,,90.0,
1362,21-75125,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
1363,21-75126,,2021-07-05 11:00:00,,CF_NIV_SUIV,,5.0,,
1364,21-75127,,2021-07-06 09:00:00,,CF_NIV_SUIV,,,180.0,
1365,21-75129,,2021-07-05 11:00:00,2021-07-08 22:00:00,CF_NIV_SUIV,,3.0,,
1366,21-75130,,2021-06-28 11:00:00,,CF_NIV_SUIV,,4.0,,
1367,21-75131,,2021-07-09 11:00:00,,CF_NIV_SUIV,,4.0,,
1368,21-75132,,2021-06-29 13:00:00,,CF_NIV_SUIV,,,120.0,
1369,21-75134,,2021-07-13 11:00:00,,CF_NIV_SUIV,,5.0,,
1370,21-75135,,2021-06-29 13:00:00,,CF_NIV_SUIV,,,120.0,
1371,21-75139,2021-06-17 11:00:00,2021-06-18 11:00:00,,CF_NIV_SUIV,,,180.0,
1372,21-75147,,2021-06-28 16:30:00,,CF_NIV_SUIV,,,,
1373,21-75149,,2021-06-18 11:00:00,,CF_NIV_SUIV,,,180.0,
1374,21-75159,,2021-06-25 11:00:00,,CF_NIV_SUIV,,,,
1375,21-75161,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,,
1376,21-75162,,2021-07-19 15:00:00,,CF_NIV_SUIV,,6.0,,
1377,21-75164,,2021-06-25 11:00:00,,CF_NIV_SUIV,,6.0,,
1378,21-75167,,2021-07-01 11:00:00,,CF_NIV_SUIV,,,60.0,
1379,21-75168,,2021-06-21 15:00:00,2021-06-02 22:00:00,CF_NIV_SUIV,,3.0,,
1380,21-75172,,2021-07-26 11:00:00,,CF_NIV_SUIV,,4.0,,
1381,21-75173,2021-06-28 11:00:00,2021-06-29 07:00:00,,CF_NIV_SUIV,,,,
1382,21-75175,,2021-06-30 11:00:00,,CF_NIV_SUIV,,,,
1383,21-75176,,2021-07-19 11:00:00,,CF_NIV_SUIV,,,180.0,
1384,21-75179,,2021-07-02 11:00:00,,CF_NIV_SUIV,,3.0,,
1385,21-75180,,2021-07-07 11:00:00,,CF_NIV_SUIV,,,,
1386,21-75181,,2021-07-05 11:00:00,,CF_NIV_SUIV,,,120.0,
1387,21-75182,,2021-06-25 11:00:00,,CF_NIV_SUIV,,180.0,,
1388,21-75184,,2021-07-05 16:00:00,,CF_NIV_SUIV,,5.0,,
1389,21-75186,,2021-07-05 15:00:00,,CF_NIV_SUIV,,6.0,,
1390,21-75187,,2021-06-24 21:00:00,,CF_NIV_SUIV,,,180.0,
1391,21-75190,,2021-07-08 23:00:00,,CF_NIV_SUIV,,6.0,,
1392,21-75191,,2021-06-24 11:00:00,,CF_NIV_SUIV,,,90.0,
1393,21-75193,,2021-06-29 11:00:00,,CF_NIV_SUIV,,,120.0,
1394,21-75196,,2021-06-24 11:00:00,,CF_NIV_SUIV,,,120.0,
1395,21-75197,,2021-07-05 11:00:00,,CF_NIV_SUIV,,6.0,,
1396,21-75200,,2021-06-23 11:00:00,,CF_NIV_SUIV,,,180.0,
1397,21-75202,,2021-07-26 14:30:00,,CF_NIV_SUIV,,,,
1398,21-75205,,2021-08-16 15:00:00,,CF_NIV_SUIV,,6.0,,
1399,21-75208,,2021-06-28 11:00:00,,CF_NIV_SUIV,,6.0,,
1400,21-75209,,2021-06-22 16:00:00,,CF_NIV_SUIV,,,,
1401,21-75210,2021-07-05 11:00:00,,,CF_NIV_SUIV,,,,
1402,21-75211,,2021-07-07 11:00:00,,CF_NIV_SUIV,,4.0,,
1403,21-75215,,2021-07-02 11:00:00,,CF_NIV_SUIV,,,,
1404,21-75216,,2021-06-25 15:00:00,,CF_NIV_SUIV,,,120.0,
1405,21-75218,,2021-06-28 11:00:00,,CF_NIV_SUIV,,,,
1406,21-75221,,2021-07-01 11:00:00,,CF_NIV_SUIV,,,,
1407,21-75223,,2021-07-09 11:00:00,,CF_NIV_SUIV,,4.0,,
1408,21-75225,,2021-06-21 16:00:00,,CF_NIV_SUIV,,4.0,,
1409,21-75227,,2021-06-30 15:00:00,,CF_NIV_SUIV,,,180.0,
1410,21-75229,,2021-06-24 11:00:00,,CF_NIV_SUIV,,5.0,,
1411,21-75230,,2021-07-05 11:00:00,,CF_NIV_SUIV,,4.0,,
1412,21-75231,,2021-07-05 16:00:00,,CF_NIV_SUIV,,,180.0,
1413,21-75232,,2021-07-06 16:00:00,,CF_NIV_SUIV,,6.0,,
1414,21-75233,,2021-07-12 15:00:00,,CF_NIV_SUIV,,5.0,,
1415,21-75234,2021-07-05 22:59:00,2021-09-02 22:59:00,,CF_NIV_SUIV,,,90.0,
1416,21-75235,,2021-06-29 11:00:00,,CF_NIV_SUIV,,4.0,,
1417,21-75236,,2021-07-12 11:00:00,,CF_NIV_SUIV,,4.0,,
1418,21-75237,,2021-07-01 11:00:00,,CF_NIV_SUIV,,4.0,,
1419,21-75238,,2021-06-30 11:00:00,,CF_NIV_SUIV,,4.0,,
1420,21-75239,,2021-07-01 11:00:00,,CF_NIV_SUIV,,4.0,,
1421,21-75241,,2021-06-25 15:00:00,,CF_NIV_SUIV,,,120.0,
1422,21-75246,,2021-07-05 12:00:00,,CF_NIV_SUIV,,,120.0,
1423,21-75252,,2021-07-05 15:00:00,,CF_NIV_SUIV,,6.0,,
